Supplier ID,Supplier Name,Amount
105160,Sports Leaders UK,"4,424.25"
3354401,St Bernards Travel Club,"7,282.75"
2305901,St Christophers School,"38,516.34"
2251801,St Davids,"7,025.28"
2251701,St Davids Care in the Community Ltd,"5,505.30"
3408901,St Edward's School,"44,468.00"
2252301,St Elizabeths School,"37,591.49"
2092102,St Francis Pre School,"11,901.60"
2004901,St George's School,"25,716.00"
253902,St John Ambulance,"5,481.85"
253903,St John Ambulance,503.7
2091501,St Luke's Primary School,"53,747.07"
106056,St Marks Nursing Centre,"146,463.40"
186401,St Marys Church,853.5
2091602,St Marys Pre School,"20,564.40"
2556501,St Mary's School,"29,785.00"
108585,St Michaels & All Angels PCC,"2,303.40"
3620001,St Peters Furze Platt P.C.C.,"5,000.00"
2322101,St Pirans School Ltd,"35,242.35"
2253001,Stable Family Home Trust,"7,466.01"
108446,StaffPlan,"1,165.55"
100396,STAIS---Slough Translation&Interpreting Service,"4,255.47"
2331001,Stanbridge School Ltd,"8,714.90"
729501,Stanley Security Solutions,723.73
366401,Stannah Lift Services Limited,"2,396.00"
3954102,Staples UK Limited,"2,826.88"
108754,Star Books,"1,637.29"
103641,Starland Limited,"2,560.78"
105097,Stars Pre-Nursery,"14,752.00"
106193,Steelway Fensecure,"1,261.77"
104023,Stennik Advertising Limited,"1,385.97"
2253804,Stepping Stones Playgroup,"10,231.20"
111599,STL Services,"25,338.50"
357901,Stocksigns Ltd,653.22
100563,Strata Coring Ltd,598
313301,Street Furnishings Limited,"9,711.74"
170701,Streetmaster Products(South Wales)Limited,803.85
111970,StreetUK Limited - Pooled Client Monies,977.5
2254401,Stroud Court Community Trust,"17,132.80"
100843,Stubbings Nursery,"1,954.26"
112194,Sugar Media Ltd,"1,150.00"
89301,Summerleaze Ltd,862.17
105021,Sunbeam Fostering Agency Limited,"30,477.50"
100556,Sungard Availability Services (UK) Limited,"28,387.76"
783602,Sunlight Service Group Ltd,664.16
131402,Sunningdale Parish Council,"45,750.00"
2324301,Sunningdale Pre School,"13,467.60"
131502,Sunninghill & Ascot Parish Council,"71,060.00"
108378,Supplies Team,"10,096.77"
771301,Surrey & Berkshire Media Ltd,745.55
100147,Surrey Blind & Curtain Company Ltd,"1,945.80"
248101,Surrey County Council,732.48
248119,Surrey County Council,580
22602,Sweet & Maxwell Ltd,"1,250.20"
357001,Sweetprice Newsagent,"4,106.55"
348001,Swiss Timing,611.8
100324,Sylvia Stone Associates,550.4
104227,Syscap Finance Limited,"1,322.49"
103089,T J Foster & Co Ltd,"4,685.10"
112171,T O'Sullivan & Co,"1,322.50"
3434001,Talking Newspaper Enterprises Ltd,880.73
111077,Target Vehicle Hire Limited,"14,054.39"
294902,Taylor & Francis,508.38
108829,tbi Communications Ltd,"3,120.82"
110770,Teach London,"13,662.00"
2329301,Teachers Pensions,"2,137,519.72"
2329302,Teachers Pensions,"18,121.44"
112085,Technical Elevator Services Ltd,"6,218.64"
111001,Techniclean Supply Company,"1,204.25"
102461,Technology Supplies,942.38
216801,Telewest Communications Ltd,"181,130.10"
3449601,Testbase,"5,350.95"
107244,TG Transport & Technical Services,"5,010.00"
248503,Thames Hospicecare,"7,143.00"
102991,Thames Laboratories,"1,574.50"
2896001,Thames Services Group Ltd,"6,983.27"
2592301,Thames Valley Care at Home Service,"15,200.33"
3179201,Thames Valley CRIMESTOPPERS,"2,571.00"
1399601,Thames Valley Economic Partnership Ltd,"41,250.00"
541006,Thames Valley Police Authority,"31,622.60"
3551501,Thames Valley Positive Support,"11,000.00"
101109,Thames Valley Probation Board,"6,756.06"
2235502,Thames Valley University (Slough),"4,030.00"
2713301,Thames Van And Truck Hire,"2,080.00"
45714,Thames Water Utilities Ltd,"47,817.00"
45708,Thames Water Utilities Ltd,"47,424.96"
2604201,The Anthony Smith Partnership,"42,530.28"
4014201,The Association of Electoral Administrators,"1,040.75"
350102,The Association of Town Centre Management,897
2114702,The Award Scheme Ltd,612.9
107558,The Beerwarehouse,"2,306.20"
2297501,The Berkshire Nursing Home,"10,917.90"
101795,The Bird in Hand,979
2322201,The Brigidine School,"12,589.80"
81501,The British Library,"1,364.97"
3777501,The British Psychological Society,628
449702,The Chartered Institute of Marketing,764.75
104580,The Chiltern Centre for Disabled Children,"7,053.00"
3937901,The Clewer Youth & Community Centre,"6,980.00"
107226,The Complete Communication Company,640.97
1270101,The Consortium,"23,405.75"
234001,The Cookham Riverside Residential NursingHome,"29,478.92"
108994,The Cornerways,"21,083.97"
2964401,The Desk Top Publishing Group,"5,398.61"
2256301,The Disabilities Trust,"107,646.96"
44401,The Emergency Planning College,"1,062.75"
1556001,The Financial Training Co,"2,960.00"
100155,The Fostering Network,"1,890.00"
106517,The Freemantle Trust,"124,893.68"
4147001,The Geoinformation Group Limited,690
104961,The Glow Company UK Ltd,"1,140.33"
2833001,The Graphic Company,"12,941.19"
101038,The Hall Design Group,"5,293.82"
111396,The Haven,"1,878.00"
113001,The Helping Hand Company,586.5
798701,The Heritage Handbook Company Ltd,569.25
2282201,The Home Farm Trust,"9,224.22"
66101,The Institute of Internal Auditors-UK and Ireland,"1,414.25"
1665001,The Institution of Highways & Transportation,532
4082901,The Kingwood Trust,"3,870.08"
108988,The Leisure Pass Group Ltd,"1,267.60"
110576,The LGA Conference Department,665.85
103832,The Living Rainforest,703.8
111583,The Mulberry Bush School,"46,261.00"
2639701,The National Autistic Society,"21,008.70"
107133,The Oakwood Centre,"1,529.65"
102497,The Open University,"1,016.00"
107011,The Otterhayes Trust Ltd,"9,887.80"
3286601,The Pace Centre,"27,860.00"
105472,The Parking Shop Limited,"1,000.23"
1309801,The Pat Steel School Of Dance,"1,400.00"
107775,The Pluss Organisation Ltd,"1,397.26"
104605,The Princess Royal Trust Carers Service,"20,000.00"
2517101,The Print & Design Centre Ltd,716.45
104625,The PSO,746.35
2093001,The Queen Anne School,"18,075.01"
107789,The Rayners Special Educational Trust,"24,046.00"
103337,The Reading Agency for Libraries Ltd,"4,688.66"
104164,The Real Coffee Company Ltd,"1,538.56"
4264501,The Royal Air Forces Association,"3,553.20"
108835,The Sandbanks,"1,274.20"
107010,The Springs Community,"25,546.80"
108310,The Stilwell Partnership,"6,516.14"
107956,The Stroke Association,800
102506,The Teaching Supply Agency,"8,082.97"
111161,The Technologyforge,"65,952.91"
217504,The University Of Birmingham,"1,295.00"
104683,The Voucher Shop,"1,681.50"
2246701,The Ways and Means Trust Ltd,"1,008.72"
103271,The Westdale Press Ltd,"1,016.60"
1928901,The World Markets Company Plc,"4,968.00"
140932,Theme Bins International Ltd,567.53
111894,Thirdforce UK Ltd,747.5
1953601,Thomson Financial Services,"3,750.42"
111095,Thorpe Park Operations,"1,640.00"
186704,Three Valleys Water Plc,"5,846.77"
110708,Thurston Building Systems,"249,908.78"
105975,THUS plc,596.51
2258701,Tilehurst Lodge Residential Ho,"13,911.12"
112172,Tiltwood,"4,357.23"
106413,Timberline,"9,395.43"
110959,Time 106.6 FM,687.7
104322,TK Water Systems,577.99
1287201,TLC (Slough),"1,201.04"
107053,TMR Tail Lifts (Thruxton),643.76
102718,TMS Consultancy,517.5
112318,Toffee Group,"1,000.00"
105720,Tonna Care Services Ltd,"4,944.67"
111842,Torpoint Ltd,"10,858.28"
104578,Total Gas & Power Limited,"66,205.29"
564801,Total Hygiene Ltd,"2,742.75"
104416,Total Memory & Media Ltd,"3,413.20"
108869,Totalamber Ltd,"3,037.61"
1768201,Touchpaper,"1,600.00"
110925,Tourism for All Services UK,646.25
15601,Tourism South East,"1,550.00"
152204,Toynbee Housing Association Ltd,610
108851,Toyvend Plc,878.67
111896,TR Control Systems Limited,"3,066.75"
2747301,Translinc,"21,517.34"
106161,Trapeze Group (UK) Limited,"3,582.25"
141341,Travelers Insurance Company Ltd,"51,747.38"
102521,Travis Perkins Trading Co Ltd,"3,188.48"
106492,Tree Life A C Ltd,"2,621.19"
112083,Trekkers Youth Group,"1,854.00"
2267001,Treloars Trust,"45,914.00"
531001,Trevor Roberts Associates,891.25
106025,Tricho-Tech Ltd,"1,658.38"
111524,Tricia Phillips,"4,507.65"
112277,Triple P International Ltd,"2,432.73"
109585,Trixter Europe Ltd,"3,109.58"
64704,TRL,"5,169.25"
109533,Truecare Group Ltd,"109,469.70"
141114,Trustees Of The Sunninghill Reading Room,704.7
104718,TSI Europe,750.67
107092,TSL Education Ltd,"10,177.50"
100337,TTS Group (English in Evidence),"5,394.09"
2258801,Tudor House Residential Home,"27,974.28"
1278301,Tuffin Ferraby & Taylor,529.61
111530,Turner Books,509.53
105460,Turning Point,"91,710.13"
1704,Turnstone Support,"270,801.68"
103762,Tutor2U Ltd,800.93
501501,TV Licensing,"1,116.00"
2317101,U Want Taxis,"1,124.00"
112129,U5 Ltd,"1,661.37"
112227,UEM (United European Media),"1,150.00"
103918,Ufton Associates,687.7
112233,UK Blinds Direct,"1,523.75"
106340,UK Road Services Ltd,"3,737.50"
4078401,UK Young Autism Project Ltd,"3,187.76"
104463,UK Youth,904.8
105352,Ultima Concepts Limited,908.5
2275201,Ulverscroft Large Print Books Ltd,"3,289.03"
112030,Unipart Logistics Ltd,"24,885.41"
126001,Unison,"16,552.08"
103469,United Voices,"7,625.00"
2258901,Universal Care Ltd,"13,963.06"
615201,Universal Services,"5,264.05"
111821,University of Cumbria,720
234601,University Of Reading,"6,725.00"
3542301,University of Sussex,"2,285.00"
154004,University of Westminster,"4,900.00"
154003,University of Westminster,"1,450.00"
110784,Unsted Park,"96,591.83"
2322301,Upton House School,"30,241.20"
104148,Usha Prashar,946.6
111251,V,"2,500.00"
2259001,Valeries Rest Home,"5,094.90"
112061,ValueAdding.com Limited,"11,500.00"
2259101,Vansett Nursing Home,"42,180.26"
106067,Ventronic Import Co,"1,649.39"
103975,Venue & Hotel Services Ltd,600
2500605,Veolia ES Onyx Ltd,"3,322,937.15"
110997,Veredus,"12,305.00"
111924,Viatec UK,"1,692.80"
2053301,Viglen Limited,"17,944.60"
331601,Viking Direct,"12,104.82"
105362,Villa Scalabrini,"4,779.38"
111345,Village End,"1,565.72"
107196,Visions Consulting Co Ltd,"5,853.45"
4266501,Vistorm Limited,"29,985.37"
505402,Vodafone Corporate Limited,"1,557.44"
2386302,Vodafone Limited,785.51
99201,Vodafone Limited (Corporate),"61,030.25"
110555,Voice,604.73
112150,Voice Of The Child,"1,622.99"
4382301,Voyage Ltd,"27,512.32"
104938,VT Four S Ltd,"14,090.35"
3535901,W F Howes Ltd,"9,971.91"
106388,W G Pinsent Ltd,"1,577.80"
57602,W H Smith,500
101203,W S Atkins (Services) Ltd,"111,365.23"
3873301,W V Howe Ltd,"2,527.96"
102902,Waltham Place,555.99
131701,Waltham St Lawrence Parish Council,"7,000.00"
438904,Wamdsad Enterprises Ltd,"4,976.07"
14111002,Wandsworth Council,"2,000.00"
110956,Waste & Resources Action Programme,"3,149.85"
107948,WaterCoolers Direct.com Ltd,"1,495.95"
70601,Waterstones Booksellers Limited,"2,098.43"
101432,Watford House Residential Home,"4,451.28"
103098,WEBCAS,"1,310.00"
101122,Weightmans,"2,328.51"
22001,Wellington Management International,"205,739.79"
2296501,Wellquick Ltd T/A Call Us,"15,086.47"
2722801,Wesco,539.12
2410401,West Berkshire District Council,"53,579.11"
2325101,Westborough Pre School,"9,950.40"
106019,Western Counselling Services Ltd,"5,397.20"
104664,Westminster Ashford Nursing Home,"13,650.00"
111424,WetDec-UK Ltd,"5,091.45"
121401,WF Electrical Plc,"2,459.52"
173701,Whale Tankers,628.41
2571001,Whispers Care Ltd,"7,405.76"
2290101,White Bus Services,"74,403.28"
2260001,White Lodge Centre,"3,417.12"
2260101,White Lodge Residential Home,"8,088.74"
2325201,White Waltham Nursery School,"18,000.30"
131901,White Waltham Parish Council,"56,120.18"
1922001,Wilkinson Estates,"1,042.50"
103049,Wilks Head and Eve,"2,437.66"
107310,William Blake House,"15,984.90"
2743801,William Davies Ltd (Building Contractors),"95,668.72"
110719,Wilts Wholesale Electrical Company Ltd,"5,484.64"
4361901,Windmill Care Centre,"78,416.04"
105868,Windowflowers Ltd,"2,474.09"
1097901,Windsor & District Housing Association,"28,185.76"
2260201,Windsor & Maidenhead Crossroads Ltd,"64,838.52"
3471401,Windsor & Maidenhead Voluntary Action,"19,500.00"
105680,Windsor Club Day Nursery and Creche,"6,368.40"
137301,Windsor Fringe,"3,516.30"
2325301,Windsor Montessori School,"8,998.90"
796201,Windsor Plumbing Supplies Ltd,"4,762.97"
100768,Windsor Project Management Ltd,"5,456.20"
102894,Windsor Vehicle Leasing,"2,548.31"
2260301,Winton House Residential Home,"33,252.02"
104330,Woking Sewing & Knitting Machine Centre,569.25
85204,Wolters Kluwer (UK) Limited,"1,568.42"
4008602,Womens Royal Voluntary Service,"31,041.37"
1607501,Woodland Properties,903.9
118801,Woodlands Park Primary School,"22,491.47"
54001,Woods Yard Ltd,595.78
3760001,Woodstock House,"17,978.94"
2869901,Worcestershire Scientific Services,780.85
103037,World of Maths,534.75
111691,Wraparound Childcare Ltd,"5,691.75"
132001,Wraysbury Parish Council,"27,653.00"
112189,Wraysbury Tennis Club,"5,837.83"
112261,Wrightsure Insurance Services (North West) Ltd,"3,069.01"
104300,WRS Group Ltd,"1,409.69"
108542,WRVS,"2,921.11"
102580,Wyre Electrical Services,"1,089.97"
2201,X 1 Limited,"19,031.04"
108157,Xtp International Ltd,"3,450.00"
110589,Yellow 25 Limited,"5,099.02"
48802,Yellow Pages Sales Ltd,540.5
112074,YHA (England and Wales) Ltd,887.05
3760201,Youth Talk,"11,810.00"
3118701,Zoggs International Ltd,"18,815.06"
101464,Zychem Ltd,718.75
